Category,Text,Label
Tools and Home Improvement,The cordless grass trimmer is lightweight. But the battery doesn't last very long.,CG
Tools and Home Improvement,"The multi-tool I bought is very versatile. However, the blade lock is a bit fiddly.",CG
Tools and Home Improvement,"This rotary tool is powerful. However, it gets hot after prolonged use.",CG
Tools and Home Improvement,"The new sander I bought works great. However, it's a bit noisy.",CG
Tools and Home Improvement,The soldering iron heats up quickly. But the stand it comes with is not stable.,CG
Tools and Home Improvement,"This stud finder is very accurate. However, it's a bit difficult to calibrate.",CG
Tools and Home Improvement,"The utility knife I bought is very sharp. However, the grip is not comfortable.",CG
Tools and Home Improvement,"The crowbar is durable and solid. However, it's heavier than I expected.",CG
Tools and Home Improvement,My new clamp set is strong. But the rubber pads are not durable.,CG
Tools and Home Improvement,The new plunger I bought works well. But it's a bit difficult to clean.,CG
Tools and Home Improvement,"This tool belt is durable and has lots of pockets. However, the buckle is not very strong.",CG
Tools and Home Improvement,The sawhorse I bought is sturdy. But the height is not adjustable.,CG
Tools and Home Improvement,"The angle grinder is very powerful. However, it generates a lot of sparks.",CG
Tools and Home Improvement,"The pry bar is very durable. However, the grip is a bit slippery.",CG
Tools and Home Improvement,This wire cutter cuts cleanly. But the handles are not very comfortable.,CG
Tools and Home Improvement,My new pipe wrench works well. But it's a bit heavy to handle.,CG
Tools and Home Improvement,"The drill press I bought is stable and precise. However, the assembly instructions were not clear.",CG
Tools and Home Improvement,The mitre saw cuts accurately. But the dust collection is not very efficient.,CG
Tools and Home Improvement,"The router I bought is powerful. However, it's not as quiet as I would like.",CG
Tools and Home Improvement,"My new circular saw is lightweight. However, the safety guard does not retract smoothly.",CG
Tools and Home Improvement,The tape measure is durable. But the retraction mechanism is a bit slow.,CG
Tools and Home Improvement,This paint roller applies paint evenly. But it's difficult to clean.,CG
Tools and Home Improvement,"The pressure washer I bought is very powerful. However, the hose is a bit stiff.",CG
Tools and Home Improvement,This tile cutter cuts cleanly. But the measurement guide is not accurate.,CG
Tools and Home Improvement,The vice grips I bought are very durable. But they are a bit hard to adjust.,CG
Tools and Home Improvement,"The portable air compressor is convenient and easy to use. It fills up tires quickly. However, the included accessories feel a bit cheap.",CG
Tools and Home Improvement,"The welding helmet I bought has a clear and large viewing area. It's comfortable to wear for extended periods. However, the sensitivity adjustment could be better.",CG
Tools and Home Improvement,"My new bench vise is heavy-duty and holds workpieces securely. The jaw opening is ample for most tasks. However, it was a bit difficult to mount onto my workbench.",CG
Tools and Home Improvement,The new cordless angle grinder is powerful and handles well. The battery life is surprisingly good. The only drawback is that it's a bit heavier than I anticipated.,CG
Books,"'The Silent Patient' by Alex Michaelides was a captivating journey from the first page to the last. The plot unraveled like a beautifully woven tapestry of suspense and mystery, keeping me on the edge of my seat and my eyes glued to the pages.",CG
Books,"""The plot of 'The Enchanted Beyond' had me hooked from the initial pages. The author skillfully unveiled the mystical world with its unique rules and inhabitants. The protagonist's journey was fascinating, filled with surprising turns and heart-wrenching decisions. However, the author's excessive use of adjectives felt unnecessary and often interrupted the flow of the story.",CG
Books,"This book was an absolute joy to read! It was as if the author had painted an exquisite portrait using words instead of brush strokes. With every turn of the page, the characters leapt off the canvas in a symphony of emotions that had me laughing one moment and crying the next.",CG
Books,"Immersed in the pages of ""The Serpent's Kiss"", I found myself captivated by the intricate tapestry of the plot. The author has masterfully woven a tale of suspense and intrigue, where every twist and turn leaves you on the edge of your seat.",CG
